,ee_pos_x,ee_pos_y,ee_pos_z,ee_quat_a,ee_quat_b,ee_quat_c,ee_quat_d,ee_wrench_desired_x,ee_wrench_desired_y,ee_wrench_desired_z,ee_wrench_desired_torque_x,ee_wrench_desired_torque_y,ee_wrench_desired_torque_z
0.0,0.5428418517112732,0.0477813296020031,0.3750987648963928,0.934334397315979,-0.35544952750205994,0.0231663528829813,0.011755019426345825,0.004353821277618408,0.5288429260253906,6.794088363647461,-1.0643259286880493,0.970969021320343,0.3270459771156311
0.00013229263130043657,0.5428410768508911,0.047783952206373215,0.3750970959663391,0.9343288540840149,-0.35546448826789856,0.02316245064139366,0.011750147677958012,0.0006492675747722387,0.5411646962165833,6.772713661193848,-1.0649926662445068,0.9726629257202148,0.3250562250614166
0.00026458526260087314,0.5428404211997986,0.047785382717847824,0.37509703636169434,0.9343219995498657,-0.3554830849170685,0.02315881848335266,0.011742950417101383,-0.005392329301685095,0.5400884747505188,6.769064426422119,-1.0635632276535034,0.9723347425460815,0.3224516212940216
0.0003968778939013097,0.5428385734558105,0.04778933897614479,0.3750937581062317,0.9343173503875732,-0.355495810508728,0.023152966052293777,0.011738344095647335,-0.014802382327616215,0.5326164364814758,6.761844635009766,-1.0627119541168213,0.9721344709396362,0.32225021719932556
0.0005291705252017463,0.5428368449211121,0.04779192805290222,0.37509092688560486,0.9343109726905823,-0.3555130958557129,0.02314751036465168,0.011732534505426884,-0.021825628355145454,0.5348167419433594,6.752190113067627,-1.0609891414642334,0.9723002910614014,0.32398515939712524
0.0006614631565021829,0.5428367853164673,0.047796580940485,0.37509095668792725,0.9343059062957764,-0.3555268347263336,0.023145774379372597,0.011724837124347687,0.007746956776827574,0.5347877740859985,6.764441013336182,-1.0613391399383545,0.9732770323753357,0.3238460421562195
0.0007937557878026194,0.5428361296653748,0.04779743775725365,0.3750919997692108,0.9342990517616272,-0.35554537177085876,0.02314174361526966,0.011716129258275032,-0.01302927266806364,0.5321574211120605,6.766571998596191,-1.0613226890563965,0.9724216461181641,0.32210999727249146
0.0009260484191030559,0.5428353548049927,0.0478009432554245,0.37508946657180786,0.9342926740646362,-0.35556256771087646,0.023137042298913002,0.011711712926626205,-0.004299661610275507,0.546057403087616,6.772472858428955,-1.0618635416030884,0.9718689322471619,0.32235851883888245
0.0010583410504034925,0.5428334474563599,0.04780231788754463,0.375087171792984,0.9342864751815796,-0.3555794060230255,0.023131977766752243,0.01170520018786192,-0.008586837910115719,0.5559895038604736,6.769664287567139,-1.0622354745864868,0.9724062085151672,0.32287511229515076
0.0011906336817039292,0.5428314805030823,0.04780857637524605,0.3750898838043213,0.9342818260192871,-0.3555920720100403,0.023129314184188843,0.011693147011101246,-0.02666550502181053,0.544683575630188,6.763103008270264,-1.0617173910140991,0.9725024104118347,0.32331985235214233
0.0013229263130043658,0.5428308248519897,0.04781335964798927,0.3750854730606079,0.9342758655548096,-0.3556083142757416,0.023123115301132202,0.011688841506838799,-0.005718992091715336,0.5531152486801147,6.76041841506958,-1.0560932159423828,0.9735736846923828,0.3196674585342407
