,ee_pos_x,ee_pos_y,ee_pos_z,ee_quat_a,ee_quat_b,ee_quat_c,ee_quat_d,ee_wrench_desired_x,ee_wrench_desired_y,ee_wrench_desired_z,ee_wrench_desired_torque_x,ee_wrench_desired_torque_y,ee_wrench_desired_torque_z
0.0,0.542228102684021,0.04848550260066986,0.376345694065094,0.9346797466278076,-0.3545930087566376,0.02294468879699707,0.01054253801703453,1.3551644086837769,-0.11074207723140717,6.060139179229736,-1.012000560760498,1.1077357530593872,0.3741978704929352
0.00015610365282547612,0.5422284603118896,0.048483021557331085,0.37634703516960144,0.9346794486045837,-0.35459375381469727,0.022945567965507507,0.010541565716266632,1.3239669799804688,-0.128879114985466,6.053213119506836,-1.0111300945281982,1.1060304641723633,0.37254977226257324
0.00031220730565095225,0.5422291159629822,0.04848144203424454,0.37634801864624023,0.9346790313720703,-0.35459476709365845,0.022946730256080627,0.01054161787033081,1.3454407453536987,-0.12645891308784485,6.065049648284912,-1.0113275051116943,1.1064378023147583,0.37221869826316833
0.0004683109584764284,0.5422288775444031,0.04847755655646324,0.37634968757629395,0.93467777967453,-0.3545979857444763,0.022947542369365692,0.010539554990828037,1.3711894750595093,-0.14034073054790497,6.068408489227295,-1.0107321739196777,1.1075725555419922,0.37022799253463745
0.0006244146113019045,0.5422283411026001,0.04847686365246773,0.3763488233089447,0.9346777200698853,-0.3545982539653778,0.02294583059847355,0.010539844632148743,1.3582557439804077,-0.1343272179365158,6.053292274475098,-1.0111905336380005,1.1076468229293823,0.370408833026886
0.0007805182641273806,0.5422287583351135,0.04847323149442673,0.3763507008552551,0.934675395488739,-0.35460442304611206,0.022947024554014206,0.010536727495491505,1.3472535610198975,-0.1319795846939087,6.05420446395874,-1.0115903615951538,1.1064445972442627,0.37185466289520264
0.0009366219169528567,0.5422292351722717,0.04847031086683273,0.3763545751571655,0.9346750974655151,-0.354605108499527,0.02294997125864029,0.010534506291151047,1.3469630479812622,-0.11154758930206299,6.048925876617432,-1.011752724647522,1.1071721315383911,0.3731967806816101
0.001092725569778333,0.5422297716140747,0.04846478998661041,0.37635353207588196,0.9346725940704346,-0.3546118140220642,0.022948825731873512,0.010534490458667278,1.3533214330673218,-0.13383051753044128,6.046904563903809,-1.0111217498779297,1.106757402420044,0.37229233980178833
0.001248829222603809,0.5422303676605225,0.04846259951591492,0.3763551414012909,0.9346722960472107,-0.3546125888824463,0.022949907928705215,0.010533100925385952,1.3728737831115723,-0.12226088345050812,6.063618183135986,-1.0115466117858887,1.1063014268875122,0.373062402009964
0.001404932875429285,0.5422295331954956,0.04846035689115524,0.37635374069213867,0.9346712827682495,-0.3546152114868164,0.022948870435357094,0.010534768924117088,1.3525501489639282,-0.12465415894985199,6.049989223480225,-1.011916995048523,1.106663465499878,0.37064021825790405
0.0015610365282547611,0.5422303080558777,0.04845767840743065,0.3763577342033386,0.9346702694892883,-0.3546178936958313,0.022950977087020874,0.010530872270464897,1.3578064441680908,-0.12966690957546234,6.055191516876221,-1.0118809938430786,1.1075916290283203,0.36972007155418396
0.0017171401810802374,0.5422305464744568,0.04845146834850311,0.37635570764541626,0.934667706489563,-0.3546246886253357,0.022949090227484703,0.010532530955970287,1.360067367553711,-0.1297416388988495,6.073429107666016,-1.0115309953689575,1.107621192932129,0.3704477548599243
