,ee_pos_x,ee_pos_y,ee_pos_z,ee_quat_a,ee_quat_b,ee_quat_c,ee_quat_d,ee_wrench_desired_x,ee_wrench_desired_y,ee_wrench_desired_z,ee_wrench_desired_torque_x,ee_wrench_desired_torque_y,ee_wrench_desired_torque_z
0.0,0.5461453199386597,0.047105077654123306,0.37293750047683716,0.9408381581306458,-0.337861031293869,0.021405283361673355,0.014672724530100822,-1.5289827585220337,1.8415569067001343,7.23560905456543,-1.6960524320602417,0.9009627103805542,-0.5203431844711304
0.00021123785382340515,0.5461460947990417,0.04710226133465767,0.37293586134910583,0.9408376216888428,-0.33786246180534363,0.021404922008514404,0.014674783684313297,-1.5342587232589722,1.8285701274871826,7.237736701965332,-1.6956377029418945,0.9013500213623047,-0.5209460854530334
0.0004224757076468103,0.5461463332176208,0.047103218734264374,0.37293893098831177,0.9408378601074219,-0.33786171674728394,0.02140743099153042,0.014672213234007359,-1.5171040296554565,1.8215281963348389,7.242461204528809,-1.6958165168762207,0.9009239077568054,-0.5224351286888123
0.0006337135614702154,0.5461457967758179,0.047105155885219574,0.37293723225593567,0.9408391118049622,-0.33785831928253174,0.02140619233250618,0.014673572964966297,-1.51466965675354,1.838150143623352,7.2333760261535645,-1.696256160736084,0.9021303653717041,-0.5219950079917908
0.0008449514152936206,0.5461463332176208,0.04710310325026512,0.372938871383667,0.9408385157585144,-0.33785977959632874,0.0214079599827528,0.014673580415546894,-1.5135300159454346,1.8325155973434448,7.229578495025635,-1.6960302591323853,0.9022021293640137,-0.521457850933075
0.0010561892691170257,0.5461465120315552,0.04710421338677406,0.3729383051395416,0.9408386945724487,-0.33785945177078247,0.021407408639788628,0.014672722667455673,-1.5153656005859375,1.8492467403411865,7.2395477294921875,-1.695603609085083,0.9020336866378784,-0.5191593170166016
0.0012674271229404308,0.5461459755897522,0.047104183584451675,0.3729391396045685,0.9408385157585144,-0.33786001801490784,0.02140732668340206,0.014671733602881432,-1.5359164476394653,1.833986759185791,7.228657245635986,-1.6959363222122192,0.901572048664093,-0.5195990204811096
0.001478664976763836,0.5461475849151611,0.047103401273489,0.3729408085346222,0.9408376216888428,-0.3378623127937317,0.02140989899635315,0.01467107329517603,-1.5358037948608398,1.8485957384109497,7.2411346435546875,-1.6950486898422241,0.9005141854286194,-0.5203027129173279
0.0016899028305872412,0.5461466908454895,0.04710335284471512,0.3729386031627655,0.9408390522003174,-0.33785849809646606,0.0214069876819849,0.014672513119876385,-1.5215171575546265,1.848607063293457,7.257185935974121,-1.6956006288528442,0.8998004794120789,-0.5212024450302124
0.0019011406844106464,0.5461477041244507,0.04710347205400467,0.37294116616249084,0.9408382773399353,-0.33786049485206604,0.021409479901194572,0.014670735225081444,-1.524763822555542,1.845855474472046,7.245041847229004,-1.6959971189498901,0.9010534286499023,-0.5207409262657166
