,ee_pos_x,ee_pos_y,ee_pos_z,ee_quat_a,ee_quat_b,ee_quat_c,ee_quat_d,ee_wrench_desired_x,ee_wrench_desired_y,ee_wrench_desired_z,ee_wrench_desired_torque_x,ee_wrench_desired_torque_y,ee_wrench_desired_torque_z
0.0,0.545528769493103,0.04743350297212601,0.37389883399009705,0.9414470195770264,-0.33624252676963806,0.021617179736495018,0.012296225875616074,-2.3404550552368164,1.630151629447937,7.501371383666992,-1.7166359424591064,0.8268544673919678,-0.47543928027153015
0.0001948178453146308,0.5455278158187866,0.04743213951587677,0.3738987445831299,0.941446840763092,-0.33624303340911865,0.021616535261273384,0.012295878492295742,-2.3353984355926514,1.6307919025421143,7.49674129486084,-1.7169543504714966,0.8268013000488281,-0.4775741696357727
0.0003896356906292616,0.5455276966094971,0.04742734134197235,0.37390008568763733,0.941444456577301,-0.33624976873397827,0.02161555364727974,0.01229465939104557,-2.3368520736694336,1.6167707443237305,7.4910383224487305,-1.7167925834655762,0.8271905183792114,-0.4794391691684723
0.0005844535359438924,0.5455267429351807,0.0474240668118,0.3738974332809448,0.9414433836936951,-0.33625298738479614,0.021612020209431648,0.012297017499804497,-2.32358980178833,1.6226519346237183,7.511898517608643,-1.717090368270874,0.8264088034629822,-0.476956844329834
0.0007792713812585232,0.5455265045166016,0.04742075502872467,0.3738957345485687,0.9414432048797607,-0.33625349402427673,0.02161104790866375,0.012298068962991238,-2.3180720806121826,1.6060904264450073,7.495789051055908,-1.7165367603302002,0.8283668160438538,-0.4784713387489319
0.000974089226573154,0.5455240607261658,0.047419287264347076,0.37389230728149414,0.9414426684379578,-0.33625513315200806,0.021607475355267525,0.012299172580242157,-2.3342175483703613,1.6046468019485474,7.497910022735596,-1.715914249420166,0.827067494392395,-0.4784180223941803
0.0011689070718877848,0.5455241203308105,0.047413941472768784,0.3738936483860016,0.9414412379264832,-0.3362591862678528,0.021607907488942146,0.012298031710088253,-2.3224098682403564,1.6019433736801147,7.516589164733887,-1.7165579795837402,0.8269734978675842,-0.4805315136909485
0.0013637249172024158,0.5455232262611389,0.04741046950221062,0.37389102578163147,0.9414401054382324,-0.33626261353492737,0.021604428067803383,0.012298638001084328,-2.341522693634033,1.6048589944839478,7.5118889808654785,-1.7158018350601196,0.8248059153556824,-0.4804130494594574
0.0015585427625170465,0.5455225706100464,0.04740571603178978,0.3738895356655121,0.9414377808570862,-0.33626919984817505,0.021602412685751915,0.012300643138587475,-2.3431825637817383,1.5972832441329956,7.5022478103637695,-1.7161858081817627,0.8252661228179932,-0.48059728741645813
0.0017533606078316772,0.5455198884010315,0.04740116000175476,0.3738856315612793,0.9414376616477966,-0.336269736289978,0.02159710042178631,0.012303308583796024,-2.329733371734619,1.6072076559066772,7.507474899291992,-1.7158414125442505,0.8254515528678894,-0.479328453540802
0.001948178453146308,0.5455196499824524,0.04739803820848465,0.3738848567008972,0.9414372444152832,-0.3362710177898407,0.02159622497856617,0.012303421273827553,-2.331554889678955,1.5919842720031738,7.494721412658691,-1.7171515226364136,0.8264323472976685,-0.4797578752040863
0.002142996298460939,0.5455195903778076,0.04739369824528694,0.3738829493522644,0.9414350986480713,-0.33627694845199585,0.021596021950244904,0.012302831746637821,-2.3270604610443115,1.5997024774551392,7.50646448135376,-1.7177420854568481,0.8262982964515686,-0.4795510768890381
0.0023378141437755697,0.5455181002616882,0.0473906435072422,0.3738802969455719,0.9414345622062683,-0.33627861738204956,0.02159290760755539,0.012304560281336308,-2.327216863632202,1.584038257598877,7.515950679779053,-1.7170312404632568,0.8263298869132996,-0.48045772314071655
0.0025326319890902004,0.5455167889595032,0.04738745838403702,0.37387794256210327,0.9414334893226624,-0.3362818658351898,0.02158958464860916,0.012305804528295994,-2.349489212036133,1.5954663753509521,7.490695953369141,-1.716430425643921,0.8263176083564758,-0.4795389473438263
0.0027274498344048315,0.5455161333084106,0.0473797544836998,0.3738774359226227,0.9414307475090027,-0.33628955483436584,0.021588370203971863,0.012304856441915035,-2.3401851654052734,1.5897455215454102,7.503960132598877,-1.7159565687179565,0.8264514803886414,-0.47930747270584106
0.0029222676797194622,0.5455139875411987,0.04737943410873413,0.3738741874694824,0.9414305686950684,-0.33629024028778076,0.021584155037999153,0.01230619940906763,-2.3315482139587402,1.5886913537979126,7.504197597503662,-1.7171059846878052,0.8270176649093628,-0.4790138602256775
0.003117085525034093,0.5455129146575928,0.04737558960914612,0.3738721013069153,0.9414293766021729,-0.3362937271595001,0.021582456305623055,0.012307737953960896,-2.3331542015075684,1.5995728969573975,7.5091962814331055,-1.7169685363769531,0.8262441754341125,-0.47713494300842285
0.0033119033703487236,0.5455119609832764,0.0473688542842865,0.3738694190979004,0.9414275884628296,-0.3362988233566284,0.02157990261912346,0.01230959128588438,-2.3147759437561035,1.5905675888061523,7.503106117248535,-1.716827630996704,0.8268890976905823,-0.48092982172966003
0.0035067212156633543,0.5455106496810913,0.04736754670739174,0.37386777997016907,0.9414269328117371,-0.3363007605075836,0.02157805860042572,0.012309595942497253,-2.319160223007202,1.5861365795135498,7.501003265380859,-1.7158631086349487,0.8265713453292847,-0.4809373915195465
0.0037015390609779855,0.5455088019371033,0.04736530780792236,0.37386614084243774,0.9414262175559998,-0.33630281686782837,0.02157614752650261,0.01230938546359539,-2.317082166671753,1.5805245637893677,7.495365619659424,-1.716362714767456,0.8276092410087585,-0.4806208610534668
0.003896356906292616,0.5455083847045898,0.047358449548482895,0.3738645613193512,0.9414242506027222,-0.3363085091114044,0.021574145182967186,0.0123102692887187,-2.3241100311279297,1.5693809986114502,7.487088680267334,-1.7163629531860352,0.8275331258773804,-0.47976475954055786
0.004091174751607247,0.5455079078674316,0.047355685383081436,0.3738633692264557,0.9414229989051819,-0.3363119959831238,0.02157345972955227,0.012310693971812725,-2.3302195072174072,1.5650869607925415,7.495943546295166,-1.7173631191253662,0.827140748500824,-0.48071542382240295
0.004285992596921878,0.545506477355957,0.047350045293569565,0.3738621473312378,0.9414213299751282,-0.3363167345523834,0.021571626886725426,0.01231105625629425,-2.3481645584106445,1.572302222251892,7.476201057434082,-1.71686851978302,0.8275013566017151,-0.47976770997047424
0.004480810442236509,0.545504093170166,0.04735355079174042,0.3738616704940796,0.9414230585098267,-0.33631226420402527,0.021568424999713898,0.012307853437960148,-2.3225762844085693,1.5554343461990356,7.50180721282959,-1.7157585620880127,0.8270784616470337,-0.48128196597099304
0.004675628287551139,0.5455031394958496,0.04734739288687706,0.3738565444946289,0.9414207339286804,-0.3363189697265625,0.021564526483416557,0.012311463244259357,-2.3437600135803223,1.5395147800445557,7.496452808380127,-1.7151581048965454,0.8264954090118408,-0.48128291964530945
0.00487044613286577,0.5455018281936646,0.04734658822417259,0.37385597825050354,0.9414207339286804,-0.33631908893585205,0.021562902256846428,0.012309538200497627,-2.3363988399505615,1.5500805377960205,7.510110855102539,-1.7164689302444458,0.8258624076843262,-0.48094651103019714
0.005065263978180401,0.5455003976821899,0.047343213111162186,0.3738534152507782,0.9414198994636536,-0.3363216519355774,0.02155962400138378,0.012310219928622246,-2.33036208152771,1.5564900636672974,7.4949188232421875,-1.7170546054840088,0.8269653916358948,-0.48134586215019226
0.0052600818234950315,0.5454988479614258,0.04734140634536743,0.37385156750679016,0.9414182305335999,-0.3363264799118042,0.021557128056883812,0.01231000293046236,-2.330193519592285,1.5536036491394043,7.5168585777282715,-1.7168869972229004,0.8266729116439819,-0.4810238778591156
0.005454899668809663,0.5454978346824646,0.04733772575855255,0.3738493025302887,0.9414181113243103,-0.33632683753967285,0.021555334329605103,0.012310868129134178,-2.340064287185669,1.5525132417678833,7.4949951171875,-1.7168432474136353,0.8271998167037964,-0.48059922456741333
0.005649717514124294,0.5454970598220825,0.047335270792245865,0.37384673953056335,0.9414166808128357,-0.33633098006248474,0.02155250310897827,0.012312491424381733,-2.3555169105529785,1.53954017162323,7.490922927856445,-1.7146602869033813,0.8264546394348145,-0.4805709421634674
0.0058445353594389245,0.5454958081245422,0.04733431711792946,0.3738444149494171,0.9414160251617432,-0.3363329768180847,0.021549679338932037,0.012312495149672031,-2.3570852279663086,1.543686032295227,7.495218276977539,-1.715445637702942,0.8255770802497864,-0.48163750767707825
0.006039353204753555,0.5454939603805542,0.04733189567923546,0.3738436698913574,0.9414146542549133,-0.3363371193408966,0.02154732495546341,0.012310691177845001,-2.351280927658081,1.5496634244918823,7.502353191375732,-1.7164260149002075,0.8262070417404175,-0.4828522205352783
0.006234171050068186,0.5454943180084229,0.04733125492930412,0.3738417327404022,0.9414141774177551,-0.3363384008407593,0.02154570445418358,0.012311974540352821,-2.358971357345581,1.5396579504013062,7.491470813751221,-1.7158124446868896,0.826264500617981,-0.4823620617389679
0.0064289888953828166,0.5454933643341064,0.04732976481318474,0.37384048104286194,0.9414135217666626,-0.3363403081893921,0.021545017138123512,0.012311184778809547,-2.3486015796661377,1.5283209085464478,7.482841491699219,-1.7149746417999268,0.827281653881073,-0.48176440596580505
0.006623806740697447,0.5454919934272766,0.04732939600944519,0.3738365173339844,0.941413938999176,-0.3363393247127533,0.02154121920466423,0.012314219027757645,-2.354236364364624,1.534481167793274,7.474238395690918,-1.715516209602356,0.8274427652359009,-0.48052841424942017
0.006818624586012078,0.5454907417297363,0.04732413589954376,0.37383559346199036,0.9414121508598328,-0.3363445997238159,0.021538566797971725,0.012312551029026508,-2.3544387817382812,1.5082156658172607,7.48256254196167,-1.7165427207946777,0.8267888426780701,-0.48370635509490967
0.007013442431326709,0.5454896688461304,0.04732554778456688,0.3738338053226471,0.9414116740226746,-0.3363460302352905,0.02153599075973034,0.01231161318719387,-2.3396823406219482,1.5007723569869995,7.483461856842041,-1.7154572010040283,0.8271187543869019,-0.4838303029537201
0.00720826027664134,0.5454887747764587,0.04732445627450943,0.3738284707069397,0.9414117336273193,-0.3363460302352905,0.021532075479626656,0.012315222062170506,-2.3625664710998535,1.5155730247497559,7.484711647033691,-1.714940071105957,0.8261523246765137,-0.48284977674484253
0.007403078121955971,0.5454884767532349,0.04732134938240051,0.37382903695106506,0.9414103031158447,-0.33635011315345764,0.021531665697693825,0.012312835082411766,-2.363870859146118,1.5121567249298096,7.489309787750244,-1.7145435810089111,0.8255271315574646,-0.4823407530784607
0.007597895967270602,0.5454880595207214,0.047319650650024414,0.37382760643959045,0.9414103031158447,-0.33635032176971436,0.021529361605644226,0.012313478626310825,-2.35955810546875,1.5186166763305664,7.471110820770264,-1.715235948562622,0.8276567459106445,-0.4818492531776428
0.007792713812585232,0.5454870462417603,0.04731706157326698,0.37382546067237854,0.9414087533950806,-0.33635470271110535,0.021527184173464775,0.012313134036958218,-2.3632476329803467,1.5141568183898926,7.459382057189941,-1.7156076431274414,0.8283931612968445,-0.4808143079280853
0.007987531657899864,0.545486330986023,0.047316547483205795,0.37382400035858154,0.9414078593254089,-0.3363574147224426,0.021525660529732704,0.012311533093452454,-2.35115385055542,1.510386347770691,7.465980052947998,-1.7158722877502441,0.8277956247329712,-0.4820106625556946
0.008182349503214495,0.5454853177070618,0.04731735959649086,0.3738223612308502,0.9414077997207642,-0.33635780215263367,0.021523471921682358,0.01231013797223568,-2.35892915725708,1.5153367519378662,7.482711315155029,-1.7157994508743286,0.8265399932861328,-0.4826687276363373
0.008377167348529125,0.5454835891723633,0.047313615679740906,0.3738190531730652,0.941405713558197,-0.3363640010356903,0.021518781781196594,0.012309224344789982,-2.3667378425598145,1.5179990530014038,7.483566761016846,-1.7146035432815552,0.8270441889762878,-0.4829361140727997
0.008571985193843756,0.5454826354980469,0.047312840819358826,0.373815655708313,0.9414049983024597,-0.3363661766052246,0.021514831110835075,0.012309558689594269,-2.3679897785186768,1.5083398818969727,7.470754623413086,-1.7147806882858276,0.8269881010055542,-0.482816219329834
0.008766803039158387,0.5454818606376648,0.04731208458542824,0.3738165497779846,0.9414048194885254,-0.33636677265167236,0.021515347063541412,0.012306657619774342,-2.3751542568206787,1.4790263175964355,7.463102340698242,-1.7136039733886719,0.8266227841377258,-0.4837479293346405
0.008961620884473017,0.5454815626144409,0.04730815440416336,0.37381407618522644,0.9414030313491821,-0.336372047662735,0.021511733531951904,0.012306815944612026,-2.364875555038452,1.5065048933029175,7.461982727050781,-1.7143491506576538,0.8272438049316406,-0.48223093152046204
0.009156438729787648,0.5454810261726379,0.04731207340955734,0.37381458282470703,0.9414026737213135,-0.3363731801509857,0.021510111168026924,0.01230249460786581,-2.3655147552490234,1.5009182691574097,7.455385684967041,-1.7141444683074951,0.8274762034416199,-0.48470011353492737
0.009351256575102279,0.5454800724983215,0.04731057584285736,0.37381279468536377,0.9414013028144836,-0.33637723326683044,0.021507764235138893,0.012301580980420113,-2.3649754524230957,1.497204303741455,7.451225280761719,-1.7135889530181885,0.8277443051338196,-0.48483026027679443
0.00954607442041691,0.5454803705215454,0.047310516238212585,0.37381061911582947,0.9414013028144836,-0.3363775610923767,0.02150522731244564,0.012300876900553703,-2.3621532917022705,1.4912604093551636,7.444509029388428,-1.7148243188858032,0.8278206586837769,-0.4840589165687561
0.00974089226573154,0.5454795360565186,0.04730940982699394,0.37381085753440857,0.9414002299308777,-0.3363807201385498,0.021503478288650513,0.012297132983803749,-2.368443250656128,1.504904866218567,7.436009407043457,-1.714575171470642,0.8283962607383728,-0.48096248507499695
0.009935710111046171,0.5454798936843872,0.047307077795267105,0.37381118535995483,0.9413977861404419,-0.3363878130912781,0.02150234952569008,0.012293584644794464,-2.3710906505584717,1.5111441612243652,7.4456353187561035,-1.714199423789978,0.8283542394638062,-0.48150160908699036
0.010130527956360802,0.545478343963623,0.04730692133307457,0.37380850315093994,0.9413973689079285,-0.3363891839981079,0.02149856649339199,0.012291514314711094,-2.3656604290008545,1.512894868850708,7.443233489990234,-1.7137178182601929,0.8295498490333557,-0.4813847541809082
0.010325345801675432,0.5454782247543335,0.04730593040585518,0.3738073408603668,0.9413962364196777,-0.33639270067214966,0.021496232599020004,0.012289022095501423,-2.3827884197235107,1.5164397954940796,7.451601028442383,-1.7135196924209595,0.8273023366928101,-0.48234209418296814
0.010520163646990063,0.545478880405426,0.04730319604277611,0.3738063871860504,0.941394031047821,-0.336399108171463,0.0214940644800663,0.012286897748708725,-2.37215256690979,1.5232570171356201,7.447473526000977,-1.7139406204223633,0.8287880420684814,-0.4805808663368225
0.010714981492304694,0.5454788208007812,0.04730246588587761,0.37380674481391907,0.9413937926292419,-0.33639994263648987,0.021493196487426758,0.01228270959109068,-2.3398425579071045,1.5197522640228271,7.465964317321777,-1.713762879371643,0.8291993141174316,-0.4799247086048126
0.010909799337619326,0.5454766750335693,0.04730142652988434,0.3738047480583191,0.9413923621177673,-0.33640438318252563,0.021488413214683533,0.012279709801077843,-2.3540091514587402,1.5100504159927368,7.449609756469727,-1.713750958442688,0.8284856081008911,-0.4807499945163727
